stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url
PC569,,PC569-José Manuel Infante / Esq. Av. Eliodoro Yáñez,-33.4331195568154,-70.6235252052744,
PC570,,PC570-José Manuel Infante / Esq. Los Naranjos,-33.4369241926142,-70.622300996702,
PC571,,PC571-José Manuel Infante / Esq. Av. Francisco Bilbao,-33.4400267599454,-70.6213164138527,
PC572,,PC572-José Manuel Infante / Esq. Clemente Fabres,-33.4421698394983,-70.6205333685854,
PC573,,PC573-José Manuel Infante / Esq. Santa Isabel,-33.444849919302,-70.6195806204831,
PC574,,PC574-José Manuel Infante / Esq. Caupolicán,-33.4470506655799,-70.6188695663683,
PD500,,PD500-José Manuel Infante / Esq. Avenida Sucre,-33.4489981475678,-70.618422723196,
PD501,,PD501-José Manuel Infante / Esq. Av. Irarrázaval,-33.4528495853981,-70.6178229552076,
PD514,,PD514-Ictinos / Esq. Laura Rodríguez,-33.4690873404173,-70.5618311107227,
PD515,,PD515-Parada 5 / Ictinos - Avenida Grecia,-33.4715514801174,-70.5628061386939,
PD576,,PD576-Parada 2 / Los Molineros - Av. Grecia,-33.4708738270251,-70.567685819135,
PD577,,PD577-Parada 2 / Cruz Almeyda - Avenida Grecia,-33.4698648657237,-70.5727897115379,
PD1350,,PD1350-Avenida Egaña / Esq. Las Garzas,-33.4690747797893,-70.5747112562867,
PD1349,,PD1349-Avenida Egaña / Esq. Alonso De Berrios,-33.465571820794,-70.5736654974387,
PD1351,,PD1351-Parada 4 / (M) Los Orientales,-33.4629102321303,-70.5728351564012,
PD518,,PD518-Parada 4 / (M) Plaza Egaña,-33.4533691810005,-70.5721658018849,
PD519,,PD519-Avenida Salvador / Esq. Colo Colo,-33.4524398753172,-70.6208094031034,
PD520,,PD520-Avenida Salvador / Esq. Avenida Sucre,-33.4504192162887,-70.6214721592747,
PD521,,PD521-Avenida Salvador / Esq. Caupolicán,-33.4480997407265,-70.6221583688262,
PC575,,PC575-Avenida Salvador / Esq. Santa Isabel,-33.4459339022066,-70.6227505879563,
PC576,,PC576-Avenida Salvador / Esq. Pedro León Gallo,-33.442920346351,-70.6236862770237,
PC577,,PC577-Avenida Salvador / Esq. Rancagua,-33.4399129413424,-70.6245650091509,
PC578,,PC578-Parada / Hospital Del Salvador,-33.4368441081183,-70.6254511444319,
PC579,,PC579-Parada 6 / (M) Salvador,-33.4339835571193,-70.6262711933512,
PC195,,PC195-Parada 2 / Parque Balmaceda,-33.4351402516126,-70.6292485858494,
PC196,,PC196-Parada 2 / Museo De Los Tajamares,-33.4361810745417,-70.6316376655405,
PA431,,PA431-Parada 2 / Gral. Baquedano - Rosas,-33.4362901117517,-70.6654489858934,
PA248,,PA248-Rosas / Esq. Ricardo Cumming,-33.4365743480623,-70.6685855821181,
PA249,,PA249-Rosas / Esq. García Reyes,-33.4367383651895,-70.6713358899476,
PA250,,PA250-Rosas / Esq. Cueto,-33.4368280534693,-70.6724412104561,
PA251,,PA251-Rosas / Esq. Maipú,-33.4370860968421,-70.6766336159083,
PA355,,PA355-Rosas / Esq. Avenida Matucana,-33.4373247752483,-70.6798500652,
PJ456,,PJ456-Parada 2 / Salvador Gutiérrez - Walker Martínez,-33.4261375823089,-70.6913864725431,
PJ457,,PJ457-Augusto Matte / Esq. Avenida Carrascal,-33.4238978416862,-70.6899051223221,
PJ458,,PJ458-Parada / Municipalidad De Quinta Normal,-33.4228718587636,-70.6936471890208,
PJ459,,PJ459-Parada 2 / Escuela E. Hurtado,-33.4217039251834,-70.6974735130398,
PJ460,,PJ460-Parada 2 / Escuela Lo Franco,-33.4208642816719,-70.7008953222381,
PJ1812,,PJ1812-Avenida Carrascal / Esq. Jardín,-33.4199863684482,-70.7043388993578,
PJ461,,PJ461-Parada / Laboratorio Recalcine,-33.419221322003,-70.7061295606954,
PJ462,,PJ462-Avenida Carrascal / Esq. Pasaje 5,-33.4174010485993,-70.7089716863199,
PJ463,,PJ463-Avenida Carrascal / Esq. Samuel Izquierdo,-33.4163885712036,-70.7115650052655,
PJ1747,,PJ1747-Avenida Carrascal / Esq. Pasaje N,-33.4153224419763,-70.7151637449493,
PJ464,,PJ464-Avenida Carrascal / Esq. Brisas Del Río,-33.4144730400143,-70.7172385954734,
PJ465,,PJ465-Avenida Carrascal / Esq. Pedro Gil De Castro,-33.4132208051984,-70.7192258906468,
PJ466,,PJ466-Costanera Sur / Esq. La Carta,-33.4125013038843,-70.7217473222921,
PJ467,,PJ467-Costanera Sur / Esq. Padre Las Casas,-33.4136869404245,-70.7244881011185,
PJ468,,PJ468-Costanera Sur / Esq. San Sebastian,-33.4142373062892,-70.7293853407817,
PJ1667,,PJ1667-Costanera Sur / Esq. 5 De Febrero,-33.4140947213115,-70.7306836760705,
PJ470,,PJ470-Costanera Sur / Esq. Santos Luis Medel,-33.4138171756564,-70.733183704095,
PJ1687,,PJ1687-Costanera Sur / Esq. Paraíso,-33.4134599888718,-70.7364079789929,
PJ471,,PJ471-Costanera Sur / Esq. El Resbalon,-33.4132573800622,-70.7379298373159,
PJ472,,PJ472-Costanera Sur / Esq. Avenida Huelén,-33.413051322596,-70.7423904834651,
PJ95,,PJ95-Costanera Sur / Esq. Puente Resbalón,-33.4131252627477,-70.7448254223011,
PJ473,,PJ473-Costanera Sur / Esq. Gaviola,-33.4132700427531,-70.7489468194685,
PJ474,,PJ474-Costanera Sur / Esq. Avenida La Estrella,-33.4134285315898,-70.7521533987073,
PJ714,,PJ714-Río Boroa / Esq. Coimbra,-33.4175588375329,-70.758959632381,
PJ715,,PJ715-Río Boroa / Esq. Vareton,-33.4199215238325,-70.7588362961036,
PJ716,,PJ716-Río Boroa / Esq. Pombal,-33.4215586761846,-70.7587467174762,
PJ717,,PJ717-Río Boroa / Esq. Mapocho Norte,-33.4227591421839,-70.7586719892832,
PJ719,,PJ719-Mapocho Sur / Esq. Frutillar,-33.4229264271822,-70.7562255029515,
PJ720,,PJ720-Mapocho Sur / Esq. Diagonal Reny,-33.4225213647807,-70.7541363703413,
PJ478,,PJ478-Mapocho Sur / Esq. Avenida La Estrella,-33.4222898524171,-70.7522712078785,
PJ479,,PJ479-Avenida La Estrella / Esq. El Nocedal,-33.424004651591,-70.7516012428968,
PJ480,,PJ480-Avenida La Estrella / Esq. Av. José J. Pérez,-33.4270732608764,-70.7509810266397,
PD522,,PD522-Seminario / Esq. Tucapel,-33.4515803800023,-70.6272763410872,
PD523,,PD523-Seminario / Esq. Malaquías Concha,-33.4493802743088,-70.627866736085,
PC580,,PC580-Seminario / Esq. Santa Isabel,-33.4470637030361,-70.6284667600914,
PC581,,PC581-Seminario / Esq. Marín,-33.4447481193786,-70.6289914713466,
PI1448,,PI1448-Avenida 4 Poniente / Esq. Pdte. Frei Montalva,-33.5292659453989,-70.7925459006221,
PI489,,PI489-Hernán Olguín / Esq. Av. Alfredo Silva,-33.532340794296,-70.7757532725717,
PI530,,PI530-A. Silva Carvallo / Esq. L Hernández Parker,-33.529083151998,-70.7706862146987,
PI379,,PI379-Av. Nueva San Martín / Esq. Leopoldo Infante,-33.5254385513016,-70.7610571842935,
PI380,,PI380-Av. Nueva San Martín / Esq. Av. Los Pajaritos,-33.5254279940287,-70.7578063775728,
PI565,,PI565-Avenida Los Pajaritos / Esq. Cam. Melipilla,-33.5261740951348,-70.7571496029725,
PI1345,,PI1345-Parada 4 / Nueva O'Higgins - Pajaritos,-33.5248301800059,-70.7571665605791,
PI1344,,PI1344-Parada 4 / Fernando Riesco - Pajaritos,-33.5192267195412,-70.7571458103324,
PI1346,,PI1346-Parada 4 / Ricardo Ayala - Pajaritos,-33.5148386166211,-70.7572702327128,
PI230,,PI230-Parada 2 / (M) Plaza De Maipú,-33.509926933625,-70.7571784501804,
PI534,,PI534-Parada 3 / Paradero 10 Pajaritos,-33.4777504323874,-70.7402907858171,
PI535,,PI535-Av. Las Parcelas / Esq. Botswana,-33.4772274171888,-70.7374006315752,
PI536,,PI536-Parada / Colegio Errázuriz,-33.4761590109829,-70.7339120855041,
PI537,,PI537-Sur De Chile / Esq. Reyes Católicos,-33.4760800729153,-70.7299515175985,
PI538,,PI538-Sur De Chile / Esq. Gandhi,-33.4749283236805,-70.7273147928654,
PI539,,PI539-Sur De Chile / Esq. Santa Corina,-33.4729158077215,-70.7245115062635,
PI1461,,PI1461-Santa Corina / Esq. Ortega Y Gasset,-33.4729482962247,-70.723020717883,
PI544,,PI544-Avenida 5 De Abril / Esq. Padre V. Irarrázaval,-33.4597126876616,-70.6936640423057,
PI546,,PI546-Arica / Esq. Ob. Manuel Umaña,-33.459062391899,-70.684152227037,
PA290,,PA290-Parada 1 / Avenida España - Blanco,-33.4578830174504,-70.6685537101442,
PA433,,PA433-Parada 1 / Escuela De Ingeniería,-33.4572035049779,-70.6642317629633,
PA434,,PA434-Parada 1 / Plaza Ercilla,-33.4569393051312,-70.6610732962658,
PA435,,PA435-Parada 4 / (M) Parque O'Higgins,-33.4606366156868,-70.6568454784449,
PA436,,PA436-Avenida Matta / Esq. Nataniel Cox,-33.4600337893395,-70.6518148196224,
PA658,,PA658-Avenida Matta / Esq. San Diego,-33.4597683591088,-70.6494696538571,
PA439,,PA439-Avenida Matta / Esq. Av. Santa Rosa,-33.4585514040203,-70.643532336337,
PA440,,PA440-Avenida Matta / Esq. Carmen,-33.4577327921298,-70.6396371953153,
PA666,,PA666-Avenida Matta / Esq. Sierra Bella,-33.4572204332919,-70.6371250210882,
PA442,,PA442-Avenida Matta / Esq. Avenida Portugal,-33.4564246116792,-70.6334692693245,
PD524,,PD524-Parada 3 / (M) Irarrázaval,-33.455445643571,-70.6288515517905,
PD525,,PD525-Parada 3 / Suárez Mujica,-33.4583850786227,-70.6238798773451,
PD644,,PD644-Parada 1 / Villa Olímpica,-33.4614775886445,-70.6185664084342,
PD589,,PD589-Parada 1 / Avenida Marathon,-33.4618598310134,-70.6133949406699,
PD115,,PD115-Parada 1 / (M) Est.Nacional,-33.4621319392586,-70.6088400653402,
PD116,,PD116-Parada 1 / Los Tres Antonios,-33.4633898709803,-70.603427476593,
PD590,,PD590-Parada 1 / Pedagógico,-33.4647009969774,-70.5970193320805,
PD592,,PD592-Parada 1 / Centro De Salud Salvador Bustos,-33.4654989650906,-70.588971463225,
PD645,,PD645-Parada 1 / Ado Chile,-33.4671213039552,-70.5823576851479,
PD535,,PD535-Parada 5 / (M) Grecia,-33.4692346201136,-70.5763949454823,
PD572,,PD572-Parada 1 / Ictinos - Avenida Grecia,-33.4717467593036,-70.5636963417387,
PD573,,PD573-Parada 1 / Calle 1A - Avenida Grecia,-33.4727773073722,-70.5584957629723,
PD1322,,PD1322-Parada 1 / Tobalaba - Avenida Grecia,-33.4732436637612,-70.5561216100809,
PD537,,PD537-Avenida Grecia / Esq. Los Tordos,-33.4740057597316,-70.5528864350137,
PD538,,PD538-Avenida Grecia / Esq. Las Garzas,-33.4749613079786,-70.5480942559985,
PD1323,,PD1323-Avenida Grecia / Esq. Av. Consistorial,-33.4757569222569,-70.5440352128244,
PD548,,PD548-Avenida Grecia / Esq. Jacarandá,-33.4773734297378,-70.5352285968714,
PD547,,PD547-Avenida Grecia / Esq. Amanecer,-33.4766777438084,-70.5388171378208,
PD1359,,PD1359-Parada / Municipalidad De Peñalolén,-33.4759915981221,-70.5422831077422,
PD549,,PD549-Avenida Grecia / Esq. Palena,-33.4750922922234,-70.5468504238946,
PD550,,PD550-Avenida Grecia / Esq. Pasaje 444,-33.4741832660374,-70.5513884135697,
PD574,,PD574-Parada 2 / Calle 1A - Avenida Grecia,-33.4729816063911,-70.5568088604045,
PD575,,PD575-Parada 2 / Ictinos - Avenida Grecia,-33.4720119200499,-70.5618373143068,
PD553,,PD553-Parada 4 / (M) Grecia,-33.4691159889306,-70.5763626676908,
PD578,,PD578-Parada 2 / Ado Chile,-33.4673490698941,-70.581188952072,
PD579,,PD579-Parada 2 / Centro De Salud Salvador Bustos,-33.4652213087498,-70.5897357374648,
PD559,,PD559-Parada 2 / Pedagógico,-33.4645444148454,-70.5976921831362,
PD581,,PD581-Parada 2 / Los Tres Antonios,-33.4634889707378,-70.6030871405448,
PD582,,PD582-Parada 2 / (M) Est.Nacional,-33.462142593102,-70.6076728451037,
PD583,,PD583-Parada 2 / Avenida Marathon,-33.4617951254552,-70.6125469650079,
PD584,,PD584-Parada 2 / Villa Olímpica,-33.4614601009555,-70.6173513358259,
PD585,,PD585-Parada 2 / Suárez Mujica,-33.4596109043377,-70.6225546009603,
PD564,,PD564-Parada 2 / (M) Irarrázaval,-33.4550039518014,-70.6281504322933,
PA443,,PA443-Avenida Matta / Esq. Avenida Portugal,-33.4560170628401,-70.6331216475081,
PA444,,PA444-Avenida Matta / Esq. Lira,-33.4567736600031,-70.6366755083813,
PA445,,PA445-Avenida Matta / Esq. Carmen,-33.457330276871,-70.6393875406808,
PA446,,PA446-Avenida Matta / Esq. Av. Santa Rosa,-33.4580819395751,-70.6429597030579,
PA447,,PA447-Avenida Matta / Esq. Serrano,-33.4586646637543,-70.6458003399613,
PA448,,PA448-Avenida Matta / Esq. San Diego,-33.4593128209188,-70.6488014880058,
PA449,,PA449-Avenida Matta / Esq. Nataniel Cox,-33.45969480471,-70.6514016911903,
PA450,,PA450-Parada 1 / (M) Parque O'Higgins,-33.4602764340593,-70.6568719788561,
PA451,,PA451-Parada 4 / Plaza Ercilla,-33.4566608992796,-70.661322970047,
PA452,,PA452-Parada 4 / Escuela De Ingeniería,-33.4568632222332,-70.6637841480256,
PA453,,PA453-Parada 4 / Avenida España - Blanco,-33.4575241685312,-70.6681466032929,
PA278,,PA278-Parada 2 / Bascuñán - Blanco,-33.4583261049709,-70.6734091293389,
PI547,,PI547-Arica / Esq. Jotabeche,-33.4589197601251,-70.6848918425618,
PI1182,,PI1182-Arica / Esq. Nicasio Retamales,-33.458979159286,-70.6876150309251,
PI1318,,PI1318-Santa Corina / Esq. Voltaire,-33.4716139985302,-70.7260352281213,
PI555,,PI555-Av. Las Parcelas / Esq. Gracia De Dios,-33.4725769024628,-70.7290231842247,
PI1313,,PI1313-Av. Las Parcelas / Esq. Avenida Las Torres,-33.4736665811815,-70.7306793931876,
PI556,,PI556-Av. Las Parcelas / Esq. Los Ducados,-33.4748483412347,-70.7324558466818,
PI557,,PI557-Parada / Colegio Errázuriz,-33.4761464253867,-70.7344240614884,
PI558,,PI558-Av. Las Parcelas / Esq. Berkley,-33.4770520187323,-70.7378178913784,
PI559,,PI559-Parada 4 / Paradero 10 Pajaritos,-33.4775075047787,-70.7410844099475,
PI424,,PI424-Nueva O´Higgins / Esq. Los Manzanos,-33.5239545919707,-70.7579240676149,
PI425,,PI425-Nueva O´Higgins / Esq. Santa Elena,-33.5239248373232,-70.7621053407999,
PI563,,PI563-A. Silva Carvallo / Esq. Monte Palomar,-33.5293772685593,-70.7713694922716,
PI1529,,PI1529-A. Silva Carvallo / Esq. Renzo Pecchenino,-33.530578806248,-70.7733580340649,
PI1551,,PI1551-Avenida 4 Poniente / Esq. Ignacio García S.,-33.527540762167,-70.7917415073888,
PI1447,,PI1447-Avenida 4 Poniente / Esq. Nueva San Martín,-33.5250562956137,-70.7918065390995,
PJ425,,PJ425-El Tranque / Esq. Cerro La Campaña,-33.4387369353921,-70.7706596510772,
PJ426,,PJ426-El Tranque / Esq. Cerro Calan,-33.4415748065927,-70.7708560780716,
PJ427,,PJ427-El Tranque / Esq. Av. San Pablo,-33.4430779740588,-70.7711179012747,
PJ227,,PJ227-Serrano / Esq. Manuel Rodríguez,-33.4417205853931,-70.7686700465561,
PJ228,,PJ228-Serrano / Esq. Martínez De Rozas,-33.43907811433,-70.7680517019228,
PJ229,,PJ229-Serrano / Esq. Atacama,-33.4366874713783,-70.7674804543817,
PJ428,,PJ428-Av. San Francisco / Esq. Canalejas,-33.43317610698,-70.7658819419938,
PJ1707,,PJ1707-Federico Errázuriz / Esq. Forestales,-33.432082474621,-70.7624459746169,
PJ1705,,PJ1705-Federico Errázuriz / Esq. Av. San Daniel,-33.4305756752957,-70.7621208125213,
PJ1708,,PJ1708-Federico Errázuriz / Esq. Av. José J. Pérez,-33.4278835153851,-70.7611887851972,
PJ482,,PJ482-Av. José Jo. Pérez / Esq. Av. Santa Victoria,-33.4274565152982,-70.7583010487222,
PJ483,,PJ483-Av. José Jo. Pérez / Esq. Arauco,-33.4281711114585,-70.7535692415579,
PJ1710,,PJ1710-Av. José Jo. Pérez / Esq. Avenida La Estrella,-33.4291418758294,-70.7507354098425,
PJ527,,PJ527-Av. José Jo. Pérez / Esq. Av. San Daniel,-33.4298973681818,-70.7473035039014,
PJ341,,PJ341-Parada 1 / Lourdes - Av. Mapocho,-33.4327479010903,-70.6873554597923,
PJ342,,PJ342-Parada 1 / M. Rivas Vicuña - Mapocho,-33.432929653769,-70.6841397583664,
PJ343,,PJ343-Parada 1 / Matucana - Av. Mapocho,-33.4330280661008,-70.6807460383302,
PJ1757,,PJ1757-Avenida Matucana / Esq. Av.San Pablo,-33.435599187317,-70.6804116224793,
PA2,,PA2-Chacabuco / Esq. Romero,-33.4481485480139,-70.6781115994793,
PA368,,PA368-Parada 4 / (M) Estación Central,-33.450621231725,-70.6771210830449,
PA335,,PA335-Parada 3 / (M) Unión Latinoamericana,-33.4492945611075,-70.6721942531032,
PA456,,PA456-Avenida España / Esq. Grajales,-33.4524192830468,-70.6696614959175,
PA457,,PA457-Avenida España / Esq. Toesca,-33.4546818402431,-70.6691346657186,
PA458,,PA458-Avenida España / Esq. Domeyko,-33.456816807492,-70.6686397942677,
PA459,,PA459-Parada 2 / Plaza Ercilla,-33.456751226602,-70.6623198844538,
PA4,,PA4-Parada / Liceo Iasura Dinator,-33.4469810565069,-70.6792154296816,
PA5,,PA5-Parada 3 / Hospital San Juan De Dios,-33.4428947683874,-70.6795583532781,
PA7,,PA7-Parada 1 / (M) Quinta Normal,-33.4396829449754,-70.6798567971488,
PA725,,PA725-Avenida Matucana / Esq. Rosas,-33.4376954929641,-70.6800443726818,
PJ531,,PJ531-Av. José Jo. Pérez / Esq. Rolando Petersen,-33.429498892742,-70.7487001550627,
PJ1756,,PJ1756-Av. José Jo. Pérez / Esq. Los Conquistadores,-33.4288456268375,-70.7510865324802,
PJ525,,PJ525-Av. José Jo. Pérez / Esq. Los Conquistadores,-33.4280965638265,-70.7531020470203,
PJ526,,PJ526-Av. José Jo. Pérez / Esq. El Hualo,-33.4273184004898,-70.7563408573475,
PJ532,,PJ532-Av. José Jo. Pérez / Esq. El Meli,-33.4273942416694,-70.7600184390106,
PJ198,,PJ198-Federico Errázuriz / Esq. Av. San Daniel,-33.4302045133538,-70.7620939502614,
PJ1702,,PJ1702-Federico Errázuriz / Esq. Av. San Francisco,-33.43420021616,-70.7627415573681,
PJ372,,PJ372-Av. San Francisco / Esq. Serrano,-33.433104216636,-70.7658008935642,
PJ202,,PJ202-Serrano / Esq. Card. José M. Caro,-33.4369288156727,-70.7676305568889,
PJ200,,PJ200-Serrano / Esq. Río Baker,-33.4394435326706,-70.7682279921851,
PJ203,,PJ203-Serrano / Esq. Av. San Pablo,-33.4427692536241,-70.7689946764286,
PJ373,,PJ373-El Tranque / Esq. Camino Del Bajo,-33.4422934698363,-70.770735148083,
PJ374,,PJ374-El Tranque / Esq. Teniente Cobo,-33.4403900628167,-70.7704619755127,
PJ375,,PJ375-El Tranque / Esq. Cerro La Campaña,-33.4388011804723,-70.7700768857677,
PJ376,,PJ376-El Tranque / Esq. Cerro Negro,-33.4366190529634,-70.7711952989731,
PJ1670,,PJ1670-Río Clarillo / Esq. Río Trancura,-33.434200667781,-70.7816115307373,
PJ1723,,PJ1723-Salar De Atacama / Esq. Río Refugio,-33.4298564550895,-70.7794953788956,
PJ1724,,PJ1724-Parada 2 / Rot. Boulevard Aeropuerto,-33.4284979340645,-70.7786448850845,
PJ1720,,PJ1720-Río Itata / Esq. Los Maitenes Pte.,-33.4273152469801,-70.7755953939374,
PJ1722,,PJ1722-Río Itata / Esq. El Tranque,-33.4288396886179,-70.7707188770052,
PJ1669,,PJ1669-Av. José Jo. Pérez / Esq. Pasaje Riñihue,-33.4265838999702,-70.7654397449708,
PJ1711,,PJ1711-Av. José Jo. Pérez / Esq. Rupanco,-33.4275781222377,-70.7633841639934,
PJ233,,PJ233-Av. José Jo. Pérez / Esq. Federico Errázuriz,-33.4277595132496,-70.7612841508916,
PJ484,,PJ484-Mapocho Sur / Esq. Lisboa,-33.422289680962,-70.750689236644,
PJ485,,PJ485-Mapocho Sur / Esq. Rolando Petersen,-33.4223215552044,-70.7477302715247,
PJ486,,PJ486-Mapocho Sur / Esq. Islas Azores,-33.422343484595,-70.7436795325539,
PJ487,,PJ487-Mapocho Sur / Esq. Huelén,-33.4228544980296,-70.7404322248923,
PJ488,,PJ488-Avenida Mapocho / Esq. Galo Gonzalez,-33.4231737552187,-70.7365766532574,
PJ489,,PJ489-Avenida Mapocho / Esq. Santos Luis Medel,-33.42350193198,-70.7331062408504,
PJ490,,PJ490-Avenida Mapocho / Esq. Torres De Pisa,-33.4236260533475,-70.7304856660556,
PJ1811,,PJ1811-Avenida Mapocho / Esq. Araucanía,-33.4237220208283,-70.7278752790807,
PJ491,,PJ491-Avenida Mapocho / Esq. Hipólito Salas,-33.4238524614668,-70.7255699228137,
PJ683,,PJ683-Mateo De Toro Y Z. / Esq. Ambrosio O'Higgins,-33.4248160563972,-70.7232702699721,
PJ493,,PJ493-Avenida Mapocho / Esq. Neptuno,-33.4255920089155,-70.7192191991609,
PJ494,,PJ494-Avenida Mapocho / Esq. Neuquén,-33.4261134674525,-70.7166687357023,
PJ495,,PJ495-Avenida Mapocho / Esq. Samuel Izquierdo,-33.4264835249445,-70.7147584111655,
PJ496,,PJ496-Avenida Mapocho / Esq. Lo Ampuero,-33.4271721844724,-70.7112615044838,
PJ497,,PJ497-Avenida Mapocho / Esq. Molina Lavín,-33.4276100297346,-70.7090728277524,
PJ498,,PJ498-Avenida Mapocho / Esq. Sergio Valdovinos,-33.4280719391937,-70.7065748499829,
PJ499,,PJ499-Avenida Mapocho / Esq. Radal,-33.4284909504545,-70.704176029787,
PJ500,,PJ500-Avenida Mapocho / Esq. Martín Gil,-33.4291001434376,-70.7010592157302,
PJ501,,PJ501-Avenida Mapocho / Esq. Joaquín Valledor,-33.4297819507601,-70.6976393923596,
PJ502,,PJ502-Avenida Mapocho / Esq. Mendoza,-33.431141721774,-70.6935023849452,
PD483,,PD483-Avenida Salvador / Esq. Av. Irarrázaval,-33.4530514342401,-70.6208003419304,
PD586,,PD586-Avenida Salvador / Esq. José Dgo. Cañas,-33.4553393663037,-70.620732103304,
PD587,,PD587-Avenida Salvador / Esq. Suárez Mujica,-33.4580604939316,-70.620915080475,
PD588,,PD588-Avenida Salvador / Esq. Avenida Grecia,-33.4603446073031,-70.6210694941872,
PD526,,PD526-Parada 3 / Villa Olímpica,-33.4614617593607,-70.6188114307622,
PD527,,PD527-Parada 3 / Avenida Marathon,-33.461832307777,-70.6139151931448,
PD532,,PD532-Parada 3 / Centro De Salud Salvador Bustos,-33.4654124073791,-70.5896725145869,
PD593,,PD593-Lo Plaza / Esq. Tamaya,-33.467936351106,-70.5861795189733,
PD594,,PD594-Lo Plaza / Esq. Punitaqui,-33.4702100885861,-70.5867256247168,
PD595,,PD595-Lo Plaza / Esq. Av. Rodrigo De Araya,-33.4729954927455,-70.5873865502354,
PD1358,,PD1358-Lo Plaza / Esq. Calle 11,-33.4724220415526,-70.5870963078385,
PD565,,PD565-Lo Plaza / Esq. Peatones 15,-33.4690642316556,-70.5862743177944,
PD566,,PD566-Lo Plaza / Esq. Avenida Grecia,-33.4662552930382,-70.5856194903861,
PD556,,PD556-Parada 4 / Centro De Salud Salvador Bustos,-33.4653101118679,-70.5890002965738,
PD558,,PD558-Parada 4 / Pedagógico,-33.4645470686576,-70.5972069592534,
PD560,,PD560-Parada 4 / (M) Est.Nacional,-33.462178134858,-70.607158115985,
PD561,,PD561-Parada 4 / Avenida Marathon,-33.4618218916751,-70.6121536609407,
PD562,,PD562-Parada 4 / Villa Olímpica,-33.4614919358941,-70.6168473063254,
PD640,,PD640-Avenida Salvador / Esq. Suárez Mujica,-33.4601964191539,-70.6209537624398,
PD641,,PD641-Avenida Salvador / Esq. Av. Castillo Velasco,-33.456967785296,-70.6207538004389,
PD642,,PD642-Avenida Salvador / Esq. Republica De Israel,-33.4548648371056,-70.6206070792176,
PA822,,PA822-Avenida Brasil / Esq. Catedral,-33.4385662124401,-70.6645846272303,
PA462,,PA462-Catedral / Esq. Ricardo Cumming,-33.439067674591,-70.6681998277151,
PA689,,PA689-Catedral / Esq. Cueto,-33.439468291866,-70.6721960700709,
PA463,,PA463-Catedral / Esq. Esperanza,-33.4398016486964,-70.6753552567635,
PJ503,,PJ503-Parada 2 / Córdova Y Figueroa - Andes,-33.4338557809595,-70.693269006861,
PJ504,,PJ504-Parada 2 / Ladrillero - Andes,-33.4337812232375,-70.6958177860237,
PJ505,,PJ505-Avenida Mapocho / Esq. Santa Fe,-33.4296742944902,-70.6976641844265,
PJ506,,PJ506-Avenida Mapocho / Esq. Santiago De Uriona,-33.4290368087362,-70.7008116832072,
PJ507,,PJ507-Avenida Mapocho / Esq. Radal,-33.428487779286,-70.7036855288052,
PJ508,,PJ508-Avenida Mapocho / Esq. Jujuy,-33.4279294094755,-70.7067742571298,
PJ509,,PJ509-Avenida Mapocho / Esq. Prensa Libre,-33.4275920109833,-70.708548700199,
PJ510,,PJ510-Avenida Mapocho / Esq. Catamarca,-33.4271496180465,-70.7108061225071,
PJ511,,PJ511-Avenida Mapocho / Esq. Samuel Izquierdo,-33.4264496676492,-70.7142726963085,
PJ512,,PJ512-Avenida Mapocho / Esq. Espech,-33.4259844462555,-70.7166081189122,
PJ513,,PJ513-Avenida Mapocho / Esq. Neptuno,-33.4255904252773,-70.718683576398,
PJ514,,PJ514-Avenida Mapocho / Esq. Lo López,-33.4249934582055,-70.7213432951141,
PJ515,,PJ515-Avenida Mapocho / Esq. Ambrosio O'Higgins,-33.4238966353249,-70.7227208201886,
PJ516,,PJ516-Avenida Mapocho / Esq. Hipólito Salas,-33.4237792679202,-70.7251920629177,
PJ518,,PJ518-Avenida Mapocho / Esq. Araucanía,-33.4236480095084,-70.7275565520495,
PJ519,,PJ519-Avenida Mapocho / Esq. Torres De Pisa,-33.4234943326055,-70.7299732855165,
PJ520,,PJ520-Avenida Mapocho / Esq. Florencia,-33.4234109772455,-70.7322591253892,
PJ521,,PJ521-Avenida Mapocho / Esq. Resbalon,-33.4231121715154,-70.735694632768,
PJ522,,PJ522-Avenida Mapocho / Esq. Huelén,-33.422793779597,-70.7398115562345,
PJ684,,PJ684-Mapocho Norte / Esq. Islas Azores,-33.4218410627278,-70.7433672893799,
PJ523,,PJ523-Mapocho Norte / Esq. Rolando Petersen,-33.4218289183791,-70.7473644298079,
PJ524,,PJ524-Parada / Gimnasio Munic. Cerro Navia,-33.421782137852,-70.7513146266147,
PJ1971,,PJ1971-Parada  / Parque La Hondonada,-33.4272451940686,-70.7637564346927,
PJ1668,,PJ1668-Av. José Jo. Pérez / Esq. Villarrica,-33.4262789114267,-70.7658949514429,
PJ1701,,PJ1701-El Tranque / Esq. Río Itata,-33.4285761724632,-70.7706059735898,
PJ1721,,PJ1721-Río Itata / Esq. Av. Jose Guzmán R.,-33.4284321830375,-70.772098005702,
PJ1602,,PJ1602-Río Itata / Esq. Los Maitenes Pte.,-33.427563026559,-70.7746669092004,
PJ1766,,PJ1766-Parada 1 / Rot. Boulevard Aeropuerto,-33.4273448890601,-70.7780545760534,
PJ1056,,PJ1056-Salar De Atacama / Esq. Los Maitenes Ote.,-33.4320980658241,-70.7798906939478,
